Code_agent;NUK;Date_of_sale;Policy_number;Policy_status;Period_type_code;Type_of_periodicity;Periodicity_code;Periodicity;Region_code;Business_line;Insurance_premium
55499040;7080;12.03.2022;XB0WCYR;20;D;Периодическая оплата;1;Ежемесячная;55499;ПСЖ;22255.44
40999030;14222;03.12.2022;XB0WCZ0;20;D;Периодическая оплата;1;Ежемесячная;40999;НСиБ;560.22
40999030;14222;05.04.2022;XB0WCZ00;20;D;Периодическая оплата;1;Ежемесячная;40999;ПСЖ;16191.13
40999030;14222;11.01.2022;XB0WCZC;20;D;Периодическая оплата;1;Ежемесячная;40999;НСЖ;103.13
40999030;14222;12.03.2022;XB0WCZC0;20;D;Периодическая оплата;1;Ежемесячная;40999;НСиБ;4730.51
40999030;14222;06.04.2022;XB0WCZC00;20;D;Периодическая оплата;1;Ежемесячная;40999;РСЖ;7130.52
40999030;14222;03.09.2022;XB0WCZR;20;D;Периодическая оплата;1;Ежемесячная;40999;НСиБ;5466.16
40999030;14222;13.10.2022;XB0WCZR0;20;D;Периодическая оплата;1;Ежемесячная;40999;ПСЖ;9413.44
40999030;14222;25.03.2022;XB0WWZZ;20;D;Периодическая оплата;1;Ежемесячная;40999;НСЖ;4751.44
40999030;14222;12.07.2022;XB0WWZZ0;20;D;Периодическая оплата;1;Ежемесячная;40999;НСиБ;1496.56
191099049;12822;07.06.2022;XB0WXKB;20;D;Периодическая оплата;1;Ежемесячная;191099;НСЖ;23.44
88899011;15366;03.03.2022;XB0WXRI;20;D;Периодическая оплата;12;Годовая;88899;НСиБ;760
88899011;15366;03.12.2022;XB0WXRI0;20;D;Периодическая оплата;12;Годовая;88899;ПСЖ;5551.8
88899011;15366;03.05.2022;XB0WXRW;20;D;Периодическая оплата;1;Ежемесячная;88899;НСЖ;19594.3
88899011;15366;20.01.2022;XB0WXRW0;20;D;Периодическая оплата;1;Ежемесячная;88899;НСиБ;1523.54
30327003;19526;23.02.2022;XB0WXRY;20;D;Периодическая оплата;1;Ежемесячная;30327;НСЖ;2237.52
30327003;19526;08.08.2022;XB0WXRY0;20;D;Периодическая оплата;1;Ежемесячная;30327;НСиБ;4338.14
30327003;19526;25.01.2022;XB0WXZW;20;D;Периодическая оплата;1;Ежемесячная;30327;НСиБ;1008
30327003;19526;11.06.2022;XB0WXZW0;20;D;Периодическая оплата;1;Ежемесячная;30327;ПСЖ;3623.94
135799005;20875;22.04.2022;XB0WYRC;20;D;Периодическая оплата;1;Ежемесячная;135799;НСиБ;596.41
135799005;20875;18.12.2022;XB0WYRC0;20;D;Периодическая оплата;1;Ежемесячная;135799;ПСЖ;5315.78
135799005;20875;23.07.2022;XB0WYRI;20;D;Периодическая оплата;1;Ежемесячная;135799;НСЖ;14115.48
135799005;20875;11.03.2022;XB0WYRI0;20;D;Периодическая оплата;1;Ежемесячная;135799;НСиБ;2421.5
135799005;20875;23.08.2022;XB0WYRW;20;D;Периодическая оплата;1;Ежемесячная;135799;НСЖ;8733.87
135799005;20875;07.05.2022;XB0WYRW0;20;D;Периодическая оплата;1;Ежемесячная;135799;НСиБ;6967.04
135799005;20875;18.05.2022;XB0WYRZ;20;D;Периодическая оплата;1;Ежемесячная;135799;НСиБ;5472.04
135799005;20875;04.09.2022;XB0WYRZ0;20;D;Периодическая оплата;1;Ежемесячная;135799;ПСЖ;10333.43
30327002;10327;09.01.2022;XB0X0BW;20;D;Периодическая оплата;1;Ежемесячная;30327;НСЖ;-2.3
40999030;14222;04.11.2022;XB0X0CB;20;D;Периодическая оплата;1;Ежемесячная;40999;НСЖ;637.44
40999030;14222;23.08.2022;XB0X0CB0;20;D;Периодическая оплата;1;Ежемесячная;40999;НСиБ;13.92
40999030;14222;23.02.2022;XB0X0CZ;20;D;Периодическая оплата;1;Ежемесячная;40999;НСЖ;-34.56
88802001;15410;25.08.2022;XB0X0RK;20;D;Периодическая оплата;1;Ежемесячная;88802;НСЖ;173.6
171699007;11657;08.10.2022;XB0X0WZ;20;D;Периодическая оплата;1;Ежемесячная;171699;НСиБ;58.32
171699007;11657;06.12.2022;XB0X0WZ0;20;D;Периодическая оплата;1;Ежемесячная;171699;ПСЖ;1824.84
171601006;11541;11.03.2022;XB0X0XI;20;D;Периодическая оплата;1;Ежемесячная;171601;НСиБ;4118.4
171601006;11541;11.01.2022;XB0X0XI0;20;D;Периодическая оплата;1;Ежемесячная;171601;ПСЖ;26702.72
171601006;11541;03.10.2022;XB0X0XR;20;D;Периодическая оплата;1;Ежемесячная;171601;НСЖ;5431.44
171601006;11541;18.03.2022;XB0X0XR0;20;D;Периодическая оплата;1;Ежемесячная;171601;НСиБ;71.36
171699007;11657;22.12.2022;XB0X0Z0;20;D;Периодическая оплата;1;Ежемесячная;171699;ПСЖ;10145.4
171699007;11657;05.03.2022;XB0X0ZX;20;D;Периодическая оплата;1;Ежемесячная;171699;НСЖ;6421.23
171699007;11657;26.10.2022;XB0X0ZX0;20;D;Периодическая оплата;1;Ежемесячная;171699;НСиБ;3070.41
52899097;3219;21.08.2022;XB0XC0C;20;D;Периодическая оплата;6;Полугодовая;52899;НСЖ;6390.72
52899097;3219;05.07.2022;XB0XC0C0;20;D;Периодическая оплата;6;Полугодовая;52899;НСиБ;266.56
30327006;12353;21.02.2022;XB0XC0R;20;D;Периодическая оплата;1;Ежемесячная;30327;НСЖ;2380.48
30327006;12353;13.05.2022;XB0XC0R0;20;D;Периодическая оплата;1;Ежемесячная;30327;НСиБ;97.44
30327006;12353;20.03.2022;XB0XC0Y;20;D;Периодическая оплата;1;Ежемесячная;30327;НСЖ;33695
30327006;12353;07.09.2022;XB0XC0Z;20;D;Периодическая оплата;1;Ежемесячная;30327;НСЖ;15015
30327006;12353;02.09.2022;XB0XC0Z0;20;D;Периодическая оплата;1;Ежемесячная;30327;НСиБ;456.28
30327003;19526;07.03.2022;XB0XIII;20;D;Периодическая оплата;1;Ежемесячная;30327;НСЖ;71.64
30327003;19526;22.07.2022;XB0XIII0;20;D;Периодическая оплата;1;Ежемесячная;30327;НСиБ;8922.4
30327003;19526;17.10.2022;XB0XIII00;20;D;Периодическая оплата;1;Ежемесячная;30327;РСЖ;3010.56
30327003;19526;02.10.2022;XB0XIIW;20;D;Периодическая оплата;1;Ежемесячная;30327;НСЖ;646.16
30327003;19526;02.08.2022;XB0XIIW0;20;D;Периодическая оплата;1;Ежемесячная;30327;НСиБ;17.76
30327003;19526;08.01.2022;XB0XIIZ;20;D;Периодическая оплата;1;Ежемесячная;30327;НСЖ;4588.74
30327003;19526;12.02.2022;XB0XIIZ0;20;D;Периодическая оплата;1;Ежемесячная;30327;НСиБ;4537.36
88899008;15166;07.04.2022;XB0XIXZ;20;D;Периодическая оплата;1;Ежемесячная;88899;НСЖ;3286.92
88899008;15166;10.09.2022;XB0XIXZ0;20;D;Периодическая оплата;1;Ежемесячная;88899;НСиБ;76.08
121499008;19071;28.03.2022;XB0XKBX;20;D;Периодическая оплата;1;Ежемесячная;121499;НСиБ;1668.04
121499008;19071;05.04.2022;XB0XKBX0;20;D;Периодическая оплата;1;Ежемесячная;121499;ПСЖ;10185
121499008;19071;19.01.2022;XB0XKKK;20;D;Периодическая оплата;1;Ежемесячная;121499;НСиБ;1125.52
121499008;19071;10.11.2022;XB0XKKK0;20;D;Периодическая оплата;1;Ежемесячная;121499;ПСЖ;10957.41
40999028;14198;02.05.2022;XB0XKZC;20;D;Периодическая оплата;1;Ежемесячная;40999;НСЖ;1610
40999028;14198;17.11.2022;XB0XKZC0;20;D;Периодическая оплата;1;Ежемесячная;40999;НСиБ;194.32
40999031;14453;25.11.2022;XB0XRKY;20;D;Периодическая оплата;1;Ежемесячная;40999;НСЖ;1244.16
40999031;14453;06.07.2022;XB0XRKY0;20;D;Периодическая оплата;1;Ежемесячная;40999;НСиБ;40.56
40999031;14453;23.07.2022;XB0XRKZ;20;D;Периодическая оплата;1;Ежемесячная;40999;ПСЖ;17030.26
110199018;21176;11.09.2022;XB0XRYI;20;D;Периодическая оплата;12;Годовая;110199;НСЖ;6344.8
110199018;21176;03.09.2022;XB0XRYI0;20;D;Периодическая оплата;12;Годовая;110199;НСиБ;333
131799044;18643;28.11.2022;XB0XXRR;20;D;Периодическая оплата;1;Ежемесячная;131799;НСиБ;3265.08
131799044;18643;21.03.2022;XB0XXRR0;20;D;Периодическая оплата;1;Ежемесячная;131799;ПСЖ;17249.28
30325008;3274;26.07.2022;XB0XXZB;20;D;Периодическая оплата;1;Ежемесячная;30325;НСЖ;50.04
30325008;3274;22.05.2022;XB0XXZB0;20;D;Периодическая оплата;1;Ежемесячная;30325;НСиБ;35306.68
30325008;3274;11.06.2022;XB0XXZB00;20;D;Периодическая оплата;1;Ежемесячная;30325;РСЖ;6596.34
40999029;14488;21.04.2022;XB0XYC0;20;D;Периодическая оплата;1;Ежемесячная;40999;НСЖ;10543.4
40999029;14488;26.11.2022;XB0XYC00;20;D;Периодическая оплата;1;Ежемесячная;40999;НСиБ;3855.72
40999029;14488;21.02.2022;XB0XYXK;20;D;Периодическая оплата;1;Ежемесячная;40999;НСЖ;1231.2
40999029;14488;21.09.2022;XB0XYXK0;20;D;Периодическая оплата;1;Ежемесячная;40999;НСиБ;1151.4
30325008;3274;23.02.2022;XB0XZYZ;20;D;Периодическая оплата;1;Ежемесячная;30325;НСЖ;30773
135799005;20875;24.11.2022;XB0Y00W;20;D;Периодическая оплата;1;Ежемесячная;135799;НСЖ;1203.84
135799005;20875;02.12.2022;XB0Y00W0;20;D;Периодическая оплата;1;Ежемесячная;135799;НСиБ;56
30325008;3274;13.08.2022;XB0Y0IW;20;D;Периодическая оплата;1;Ежемесячная;30325;РСЖ;45396
191099049;12822;20.06.2022;XB0Y0RY;20;D;Периодическая оплата;1;Ежемесячная;191099;НСЖ;74.52
171601011;11659;28.05.2022;XB0Y0YW;20;D;Периодическая оплата;1;Ежемесячная;171601;НСиБ;72.72
171601011;11659;08.04.2022;XB0Y0YW0;20;D;Периодическая оплата;1;Ежемесячная;171601;ПСЖ;1552.96
88899011;15366;07.10.2022;XB0YCCW;20;D;Периодическая оплата;1;Ежемесячная;88899;НСЖ;4850.72
88899011;15366;02.10.2022;XB0YCCW0;20;D;Периодическая оплата;1;Ежемесячная;88899;НСиБ;191.52
30327001;2250;23.05.2022;XB0YCRY;20;D;Периодическая оплата;1;Ежемесячная;30327;НСЖ;45455
88802002;15432;20.02.2022;XB0YCWI;20;D;Периодическая оплата;1;Ежемесячная;88802;НСиБ;126.36
88802002;15432;22.02.2022;XB0YCWI0;20;D;Периодическая оплата;1;Ежемесячная;88802;ПСЖ;2386.8
110199023;21136;06.06.2022;XB0YIZC;20;D;Периодическая оплата;1;Ежемесячная;110199;НСЖ;7068.76
110199023;21136;12.06.2022;XB0YIZC0;20;D;Периодическая оплата;1;Ежемесячная;110199;НСиБ;1655.33
30327001;2250;16.10.2022;XB0YR0W;20;D;Периодическая оплата;1;Ежемесячная;30327;НСЖ;1373.76
30327001;2250;24.09.2022;XB0YR0W0;20;D;Периодическая оплата;1;Ежемесячная;30327;НСиБ;61.92
88802001;15410;05.06.2022;XB0YRCI;20;D;Периодическая оплата;1;Ежемесячная;88802;НСЖ;771.4
88802001;15410;23.08.2022;XB0YRCI0;20;D;Периодическая оплата;1;Ежемесячная;88802;НСиБ;16
56499008;2556;24.07.2022;XB0YRCR;42;D;Периодическая оплата;1;Ежемесячная;56499;НСЖ;12698.92
56499008;2556;23.09.2022;XB0YRCR0;42;D;Периодическая оплата;1;Ежемесячная;56499;НСиБ;1297.51
56499008;2556;15.12.2022;XB0YRCX;42;D;Периодическая оплата;1;Ежемесячная;56499;НСЖ;16071.28
56499008;2556;18.06.2022;XB0YRCX0;42;D;Периодическая оплата;1;Ежемесячная;56499;НСиБ;1110.04
88802001;15410;10.01.2022;XB0YRCY;20;D;Периодическая оплата;1;Ежемесячная;88802;НСЖ;704.52
88802001;15410;22.07.2022;XB0YRCY0;20;D;Периодическая оплата;1;Ежемесячная;88802;НСиБ;59.76
30327002;10327;01.12.2022;XB0YW0W;20;D;Периодическая оплата;1;Ежемесячная;30327;НСиБ;985.03
30327002;10327;18.04.2022;XB0YW0W0;20;D;Периодическая оплата;1;Ежемесячная;30327;ПСЖ;7767.68
135799005;20875;20.09.2022;XB0YXXZ;20;D;Периодическая оплата;1;Ежемесячная;135799;НСЖ;2360.24
135799005;20875;12.07.2022;XB0YXXZ0;20;D;Периодическая оплата;1;Ежемесячная;135799;НСиБ;46.2
52899092;758;27.05.2022;XB0YXYW;20;D;Периодическая оплата;3;Ежеквартальная;52899;НСиБ;146.88
52899092;758;26.01.2022;XB0YXYW0;20;D;Периодическая оплата;3;Ежеквартальная;52899;ПСЖ;4536
88802001;15410;26.04.2022;XB0YZCI;20;D;Периодическая оплата;1;Ежемесячная;88802;НСиБ;6954.02
88802001;15410;05.04.2022;XB0YZCI0;20;D;Периодическая оплата;1;Ежемесячная;88802;ПСЖ;16347.94
40999030;14222;28.05.2022;XB0YZCX;20;D;Периодическая оплата;3;Ежеквартальная;40999;НСЖ;5183.68
40999030;14222;20.02.2022;XB0YZCX0;20;D;Периодическая оплата;3;Ежеквартальная;40999;НСиБ;162.24
88899008;15166;07.04.2022;XB0Z0WB;20;D;Периодическая оплата;1;Ежемесячная;88899;НСиБ;796.27
88899008;15166;23.10.2022;XB0Z0WB0;20;D;Периодическая оплата;1;Ежемесячная;88899;ПСЖ;25773.97
88899008;15166;07.11.2022;XB0Z0WK;20;D;Периодическая оплата;1;Ежемесячная;88899;НСиБ;925.2
88899008;15166;04.12.2022;XB0Z0WK0;20;D;Периодическая оплата;1;Ежемесячная;88899;ПСЖ;10227.52
88899008;15166;07.09.2022;XB0Z0WZ;20;D;Периодическая оплата;1;Ежемесячная;88899;НСЖ;58.68
88899008;15166;01.11.2022;XB0Z0WZ0;20;D;Периодическая оплата;1;Ежемесячная;88899;НСиБ;7130.7
88899008;15166;01.01.2022;XB0Z0WZ00;20;D;Периодическая оплата;1;Ежемесячная;88899;РСЖ;3788.4
88899008;15166;22.11.2022;XB0Z0Z0;20;D;Периодическая оплата;1;Ежемесячная;88899;НСЖ;48.96
88899008;15166;09.10.2022;XB0Z0Z00;20;D;Периодическая оплата;1;Ежемесячная;88899;НСиБ;5949.44
88899008;15166;25.12.2022;XB0Z0Z000;20;D;Периодическая оплата;1;Ежемесячная;88899;РСЖ;4552.8
88899008;15166;24.12.2022;XB0Z0ZC;20;D;Периодическая оплата;1;Ежемесячная;88899;НСЖ;13574.54
88899008;15166;24.09.2022;XB0Z0ZC0;20;D;Периодическая оплата;1;Ежемесячная;88899;НСиБ;7524.34
